image_urls,station_url,genre,images,name
http://resources.live24.gr/resources/images/stations/bd104f88-351a-4690-a462-ca9ce750a925.jpg,/radio/generic.jsp?sid=1567,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/bd104f88-351a-4690-a462-ca9ce750a925.jpg', 'checksum': '28a63e41cdb0c49feb2d42457b274406', 'path': 'full/8470e06c701b139aa2b9e2176f5a964fd9b369bb.jpg'}]",Radio Cafe 102.4
http://resources.live24.gr/resources/images/stations/301a9736-54de-464c-b88f-0d7eb69a37be.png,/radio/generic.jsp?sid=3102,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/301a9736-54de-464c-b88f-0d7eb69a37be.png', 'checksum': '957037ea7b5cd2949af2c68f1145a02d', 'path': 'full/82ac4dab98f086e801720a71a8a73e641f9416f1.jpg'}]",Groovy Station 102.4
http://resources.live24.gr/resources/images/stations/f0378e5c-7eee-4be7-ab53-b225d66519b7.jpg,/radio/generic.jsp?sid=498,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/f0378e5c-7eee-4be7-ab53-b225d66519b7.jpg', 'checksum': '52ef65fba4bdba441d912a0c9144c8c8', 'path': 'full/56da31432fc3383e47d035f86ae3de582b4815e6.jpg'}]",Άνεμος 95.6
http://resources.live24.gr/resources/images/stations/b98681dc-78b9-4081-b36b-b516c2dc91ae.jpg,/radio/generic.jsp?sid=500,Ειδήσεις / Αθλητικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/b98681dc-78b9-4081-b36b-b516c2dc91ae.jpg', 'checksum': '27ead5f29a4c4261602e29fefd885cfd', 'path': 'full/f4c0b79a10afb110cad1b3876aab2767d6dc1edf.jpg'}]",2000 FM 99.8
http://resources.live24.gr/resources/images/stations/892cb1cb-87d0-471f-9322-c1e4830f5d7e.jpg,/radio/generic.jsp?sid=2232,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/892cb1cb-87d0-471f-9322-c1e4830f5d7e.jpg', 'checksum': 'c0b222b3fd981a7473d979aa1c67887a', 'path': 'full/4adb0586111837ff991a23e8ee2b2d7a79020db8.jpg'}]",Avanti Radio 98.3
http://resources.live24.gr/resources/images/stations/554df15e-32a6-4b8f-91ff-2c6d222d34f8.jpg,/radio/generic.jsp?sid=460,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/554df15e-32a6-4b8f-91ff-2c6d222d34f8.jpg', 'checksum': '79b3fa9927501e87f225efe26bcc3eaa', 'path': 'full/c0d5fdda18803398c7dadbbfe73b8b5dd06e0e0f.jpg'}]",Αιγαίο Live 95.8
http://resources.live24.gr/resources/images/stations/e266a237-314a-49b6-89dc-f014f829d625.jpg,/radio/generic.jsp?sid=453,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/e266a237-314a-49b6-89dc-f014f829d625.jpg', 'checksum': 'aeca126cd1d7fdfed7b9e07e753151ab', 'path': 'full/759e5ec2e2cc0377751e8e8b88ff76182d58e5d6.jpg'}]",Radio Active 91.3
http://resources.live24.gr/resources/images/stations/38b22ad1-b262-4537-90e0-48caa5bee48f.jpg,/radio/generic.jsp?sid=481,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/38b22ad1-b262-4537-90e0-48caa5bee48f.jpg', 'checksum': '41928449e5826135fbc2532f3e1e7c28', 'path': 'full/1b992aa72d657ccff2295c3f61b08c0ae92f1643.jpg'}]",Σαντορίνη FM 106.4
http://resources.live24.gr/resources/images/stations/17ef004d-00c0-4c7a-a773-c1eeb2c81cac.png,/radio/generic.jsp?sid=454,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/17ef004d-00c0-4c7a-a773-c1eeb2c81cac.png', 'checksum': 'aab5e8b8994eba6997a5771e46bf5d91', 'path': 'full/c1b7c5cd09057c02737f7f808cdd4c906c0bffce.jpg'}]",Πρίσμα 91.8
http://resources.live24.gr/resources/images/stations/68d17521-b9b3-4771-a072-9612128e0eb8.png,/radio/generic.jsp?sid=479,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/68d17521-b9b3-4771-a072-9612128e0eb8.png', 'checksum': '8434448d556491bbfb7bd3082adf20b4', 'path': 'full/a0bfeda35f0e4f1333464faddbab175c55cca9e4.jpg'}]",Top Melody 104.9
http://resources.live24.gr/resources/images/stations/7ec1e206-7880-4a97-8673-b1a47a7b5830.png,/radio/generic.jsp?sid=458,Παραδοσιακά Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/7ec1e206-7880-4a97-8673-b1a47a7b5830.png', 'checksum': '7c07e30abfe12e5350933bc42a8a5323', 'path': 'full/09691651b4e78f65335843c44fbebd7a94db8b92.jpg'}]",Ράδιο Αποσπερίτης 94.5
http://resources.live24.gr/resources/images/stations/c53f0a1d-99a9-4f02-b3d8-91780055de15.jpg,/radio/generic.jsp?sid=1766,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/c53f0a1d-99a9-4f02-b3d8-91780055de15.jpg', 'checksum': 'b83fe22e2ef14e0930682acf72437ed7', 'path': 'full/3882823393e6a4743c19c786db94c35c4f541982.jpg'}]",Derti 105.7
http://resources.live24.gr/resources/images/stations/45551cbc-c96a-47aa-8f02-339a7c05994e.png,/radio/generic.jsp?sid=2227,Ειδήσεις / Αθλητικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/45551cbc-c96a-47aa-8f02-339a7c05994e.png', 'checksum': '6eb6e54d5ac497a8324dba4eb8685999', 'path': 'full/e27f1423ec2e7cef7ab9be0e874e9a2062ed01c4.jpg'}]",Παραπολιτικά Πάτρας 90
http://resources.live24.gr/resources/images/stations/984aff3f-ddab-4f3b-8415-2e34face508e.jpg,/radio/generic.jsp?sid=1495,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/984aff3f-ddab-4f3b-8415-2e34face508e.jpg', 'checksum': 'cbda267c1ed337915aa52e15d2120ff8', 'path': 'full/eb5276b3236da1ee5bbcdbb3d8c1a2b172c1bc97.jpg'}]",Ράδιο Γάμμα 94.0
http://resources.live24.gr/resources/images/stations/287a12f1-ab1e-4d5f-9aea-00f16e26b458.gif,/radio/generic.jsp?sid=1496,Λαϊκά,"[{'url': 'http://resources.live24.gr/resources/images/stations/287a12f1-ab1e-4d5f-9aea-00f16e26b458.gif', 'checksum': '01672bf90c149bea0728005c280df8ad', 'path': 'full/72efb7d1dec8e2196d9e767e38fd4e03a09de0da.jpg'}]",Ράδιο Πάτρα 106.5
http://resources.live24.gr/resources/images/stations/3f991e5c-1b82-4930-b228-9269e245e2a4.jpg,/radio/generic.jsp?sid=2587,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/3f991e5c-1b82-4930-b228-9269e245e2a4.jpg', 'checksum': '331447c7391d3574a7626828f5379e87', 'path': 'full/515b78a288e3446123764bbc4162751a244de339.jpg'}]",Ράδιο Αστέρι 88.5
http://resources.live24.gr/resources/images/stations/7e29bcba-dd8b-4557-9cf6-d02c401b9c73.jpg,/radio/generic.jsp?sid=650,'Εντεχνα,"[{'url': 'http://resources.live24.gr/resources/images/stations/7e29bcba-dd8b-4557-9cf6-d02c401b9c73.jpg', 'checksum': 'e7b835caf02b06f2a489b5d4504808af', 'path': 'full/08a8412aa0671131b6e085ac23b36f3be6383c0b.jpg'}]",Ράδιο Αλιβέρι 102.2
http://resources.live24.gr/resources/images/stations/d687445f-b94a-4ac0-9099-1456568b0112.jpg,/radio/generic.jsp?sid=1422,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/d687445f-b94a-4ac0-9099-1456568b0112.jpg', 'checksum': '151ba5023fc2963e8b28d2eccf535193', 'path': 'full/c6897e18a75828f641e6c4deeccd07acfcd97bc8.jpg'}]",Πολιτεία Ράδιο 90.7
http://resources.live24.gr/resources/images/stations/cf79b669-d92b-4995-bcea-14443bc2427a.jpg,/radio/generic.jsp?sid=619,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/cf79b669-d92b-4995-bcea-14443bc2427a.jpg', 'checksum': 'c043a736748acc262ecfab86258bed15', 'path': 'full/dcdba770676604dab777e8dc4d7aeb379ad64ed3.jpg'}]",Yolo Radio 102.1
http://resources.live24.gr/resources/images/stations/a4db09b4-6011-45dd-96c0-8a293258da0b.png,/radio/generic.jsp?sid=652,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/a4db09b4-6011-45dd-96c0-8a293258da0b.png', 'checksum': 'bc1c2202b898ee2b413b4aa2ed542b59', 'path': 'full/0a1e7e1094a3cf61b91785b75c09388e1ca1d272.jpg'}]",Ράδιο Πτήση 103.2
http://resources.live24.gr/resources/images/stations/4e0df87a-b08a-4f17-a192-98d8199dbac6.png,/radio/generic.jsp?sid=1817,'Εντεχνα,"[{'url': 'http://resources.live24.gr/resources/images/stations/4e0df87a-b08a-4f17-a192-98d8199dbac6.png', 'checksum': '4a1d7df267a583df50d5f7a3bacbbfa9', 'path': 'full/6695fe0c1eefd979a1fc18218addbad764aca701.jpg'}]",Ράδιο Θήβα 97.5
http://resources.live24.gr/resources/images/stations/da25c8ec-19ff-4fd2-ae2e-b7b7924c03b0.jpg,/radio/generic.jsp?sid=629,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/da25c8ec-19ff-4fd2-ae2e-b7b7924c03b0.jpg', 'checksum': 'e2dc01bf4c43fb97f2533debe54d06c7', 'path': 'full/5ad7b26e8378b44f046443f415ae46ca4a4f452f.jpg'}]",Φωκίδα FM 92.9
http://resources.live24.gr/resources/images/stations/f33dfeef-bd22-4a30-ae0c-fbb2b63e0b43.png,/radio/generic.jsp?sid=2738,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/f33dfeef-bd22-4a30-ae0c-fbb2b63e0b43.png', 'checksum': '8751786c848314c5abf1ac02319b0266', 'path': 'full/a8057915a50d48da1eedcbc37e6490e611ffae65.jpg'}]",Ταμυναϊκή Ραδιοφωνία 103.9
http://resources.live24.gr/resources/images/stations/7baf2855-91f2-4245-acd7-7424c2f5134c.jpg,/radio/generic.jsp?sid=1487,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/7baf2855-91f2-4245-acd7-7424c2f5134c.jpg', 'checksum': '633192eb19f4a9a30d1ed7d96e36a2b1', 'path': 'full/ece4e9df8c2b650eaf4e052dc654105cfe9c296a.jpg'}]",Χρώμα 98.5
http://resources.live24.gr/resources/images/stations/d4b5d9d1-edcc-4712-986c-078d8d353b82.jpg,/radio/generic.jsp?sid=1572,'Εντεχνα,"[{'url': 'http://resources.live24.gr/resources/images/stations/d4b5d9d1-edcc-4712-986c-078d8d353b82.jpg', 'checksum': '33133ca553db65f623a6c6fa967156b9', 'path': 'full/aa6776f12a9c738197cce33101542a99ee8ae8b6.jpg'}]",Ράδιο Δίστομο 106.1
http://resources.live24.gr/resources/images/stations/100baf65-2838-4039-84e5-c004947dced2.png,/radio/generic.jsp?sid=1473,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/100baf65-2838-4039-84e5-c004947dced2.png', 'checksum': 'f910c0c9955510145d7f1349cdc4013b', 'path': 'full/3967ea277d4cb71665cca146ce03f46b2f6a7ef1.jpg'}]",Ράδιο Άμφισσα 104.4
http://resources.live24.gr/resources/images/stations/3ed9b4a7-06f8-4643-ac36-dad97c211e83.png,/radio/generic.jsp?sid=1568,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/3ed9b4a7-06f8-4643-ac36-dad97c211e83.png', 'checksum': '51810f098dbfa934fc9ab31432af7b25', 'path': 'full/fef2243622b75ebecc4063c5928d4b51426ccca4.jpg'}]",Ραδιοφωνικός Σταθμός Μεσολογγίου 92
http://resources.live24.gr/resources/images/stations/540609ce-26cb-4145-958b-baaa2457869e.png,/radio/generic.jsp?sid=612,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/540609ce-26cb-4145-958b-baaa2457869e.png', 'checksum': '98c7dda6896023a5cac479bb01d2e1cb', 'path': 'full/44699143bda8f69a3cf4a077288a80009357053e.jpg'}]",Ελληνικός 90.3
http://resources.live24.gr/resources/images/stations/2b89b5e8-0678-400e-8eb0-f36ed71b8b6f.png,/radio/generic.jsp?sid=616,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/2b89b5e8-0678-400e-8eb0-f36ed71b8b6f.png', 'checksum': '4ba3af01a02d9698741d41d602221362', 'path': 'full/cec6f60ab594174a326eb5188b57cac311c531da.jpg'}]",Σείριος FM 95.8
http://resources.live24.gr/resources/images/stations/4580861c-f58a-48e5-a9ac-5c0ba9e00d6c.jpg,/radio/generic.jsp?sid=617,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/4580861c-f58a-48e5-a9ac-5c0ba9e00d6c.jpg', 'checksum': 'aa5dddc378c2dd229d71005b92752ec3', 'path': 'full/94dc6f2d2cd0dfd0b90b19f28c515994dea8ffb0.jpg'}]",X-Radio 91.3
http://resources.live24.gr/resources/images/stations/51743d1b-c781-41d9-ba55-683368d725f9.jpg,/radio/generic.jsp?sid=668,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/51743d1b-c781-41d9-ba55-683368d725f9.jpg', 'checksum': '5bf30c9beb145196ad882ab1c429a0e4', 'path': 'full/42c398e8803cb246cb5c7543907293783d9e2558.jpg'}]",Στυλίδα FM 94.1
http://resources.live24.gr/resources/images/stations/56a0c874-d2c6-4d8c-a27d-34b24ff07093.jpg,/radio/generic.jsp?sid=670,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/56a0c874-d2c6-4d8c-a27d-34b24ff07093.jpg', 'checksum': 'fc7510e4c1f175940c29d85455caaeb3', 'path': 'full/ab12b6dc8491301153308cca759c1a2f1d146496.jpg'}]",Παλμός 95
http://resources.live24.gr/resources/images/stations/ac0e1446-898c-43cb-962d-18d0c597d596.png,/radio/generic.jsp?sid=2883,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/ac0e1446-898c-43cb-962d-18d0c597d596.png', 'checksum': 'db8969cbe3988a6e21d10ec908248e7d', 'path': 'full/db748e8c36dffcdc9e45147c2e6b9dade506676e.jpg'}]",Dj Λαμία 91.2
http://resources.live24.gr/resources/images/stations/c9c8a58c-c39a-40fc-b120-8b599a481e8d.png,/radio/generic.jsp?sid=613,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/c9c8a58c-c39a-40fc-b120-8b599a481e8d.png', 'checksum': '6b99e6574eb9e8a352b352b05659fb98', 'path': 'full/e0bfc4307de4d0e36736fd1add864f213aa91048.jpg'}]",City FM 92
http://resources.live24.gr/resources/images/stations/d909495f-3f08-4d0a-99f9-b96c549add5c.jpg,/radio/generic.jsp?sid=675,Ειδήσεις / Αθλητικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/d909495f-3f08-4d0a-99f9-b96c549add5c.jpg', 'checksum': '9efa2ca4d82b0cfd9462fa71afe902d2', 'path': 'full/0ac02c90ee47bae15aa435ca735457e505d4faa3.jpg'}]",Ράδιο Ρούμελη News FM 98
http://resources.live24.gr/resources/images/stations/28753a17-28e8-45ac-a222-7f4436b30a8a.jpg,/radio/generic.jsp?sid=660,'Εντεχνα,"[{'url': 'http://resources.live24.gr/resources/images/stations/28753a17-28e8-45ac-a222-7f4436b30a8a.jpg', 'checksum': '398decd45ffa8f2b3070a822224fe3fd', 'path': 'full/43afa7669d755f87bf89e208a7524cfdafd35dfa.jpg'}]",Μελωδία 88
http://resources.live24.gr/resources/images/stations/f0b1cb1a-69b1-4f78-9542-f4f960d53541.png,/radio/generic.jsp?sid=672,Ειδήσεις / Αθλητικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/f0b1cb1a-69b1-4f78-9542-f4f960d53541.png', 'checksum': 'c099c3f767066a522119bf65c203edc3', 'path': 'full/6af998bb341548e2f52db7af81ded1fea8cc001a.jpg'}]",Λαμία FM1 96.2
http://resources.live24.gr/resources/images/stations/51bd898a-7bce-4b17-b15f-12f44e676de3.jpg,/radio/generic.jsp?sid=680,Λαϊκά,"[{'url': 'http://resources.live24.gr/resources/images/stations/51bd898a-7bce-4b17-b15f-12f44e676de3.jpg', 'checksum': '14239e49d5aa411a9e7e9ddc5d94d6c3', 'path': 'full/d896d8c5bbef2d1c669d4d9c6cf3b10654546a84.jpg'}]",Λαϊκός 100.6
http://resources.live24.gr/resources/images/stations/97adc172-6bd8-445c-a119-7d48b0fe4720.png,/radio/generic.jsp?sid=673,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/97adc172-6bd8-445c-a119-7d48b0fe4720.png', 'checksum': 'a75e46f235363f41c7d9c01368325872', 'path': 'full/2d4309c32916b18836c99b78457729cd6d6b786d.jpg'}]",Star FM 97.1
http://resources.live24.gr/resources/images/stations/7fac0936-2d96-43df-9b35-5218de27bd07.png,/radio/generic.jsp?sid=663,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/7fac0936-2d96-43df-9b35-5218de27bd07.png', 'checksum': '866f1bae67044703273717c822637303', 'path': 'full/bb04db3a56578122c403ad974f01f02340a8c440.jpg'}]",Μετρό 90.3
http://resources.live24.gr/resources/images/stations/36135a58-5b29-430e-aa30-b42669f1cbfe.png,/radio/generic.jsp?sid=682,Ειδήσεις / Αθλητικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/36135a58-5b29-430e-aa30-b42669f1cbfe.png', 'checksum': '4e013055fcc1bac95db837d782399d63', 'path': 'full/dfc78782373c120e4a276c5016a4154d13383997.jpg'}]",Ράδιο ΝΕΤ 101.9
http://resources.live24.gr/resources/images/stations/9ced3fa3-1958-419c-b1cd-1b1b9c5663aa.png,/radio/generic.jsp?sid=659,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/9ced3fa3-1958-419c-b1cd-1b1b9c5663aa.png', 'checksum': '9770f0353374f90bf4e327b1448f18f0', 'path': 'full/4bff1873c1815714ffed5c320b87e67a015c771a.jpg'}]",Phase FM 87.7
http://resources.live24.gr/resources/images/stations/4efb7870-e5a1-4c9a-9645-d42b08462855.jpg,/radio/generic.jsp?sid=1421,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/4efb7870-e5a1-4c9a-9645-d42b08462855.jpg', 'checksum': '658b0807143ca5c1b9bac229a07a0e3d', 'path': 'full/21376194c9f962a8c373dd241925739e7a33317b.jpg'}]",Rythmos 94.6
http://resources.live24.gr/resources/images/stations/19b6c508-b19e-4760-914e-6b25c6d15450.png,/radio/generic.jsp?sid=661,Θρησκευτική,"[{'url': 'http://resources.live24.gr/resources/images/stations/19b6c508-b19e-4760-914e-6b25c6d15450.png', 'checksum': '67e5c1d0a29086c06e75f4650e12c802', 'path': 'full/e2c0c9e8d576cbb64d79f06603c0bd4a35c8e4fa.jpg'}]",Ιερά Μητροπόλη Φθιώτιδος 89.4
http://resources.live24.gr/resources/images/stations/ef8befcc-3981-48c0-b622-63515f0757b2.png,/radio/generic.jsp?sid=2487,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/ef8befcc-3981-48c0-b622-63515f0757b2.png', 'checksum': '818774f009e8d43bbdc40774692eae38', 'path': 'full/4127bdc129c681a357fee5b3ce6f980b95bd6a1e.jpg'}]",Στόχος FM 104.9
http://resources.live24.gr/resources/images/stations/59fbfd86-c308-4c97-be5e-acdbaa3049e2.png,/radio/generic.jsp?sid=626,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/59fbfd86-c308-4c97-be5e-acdbaa3049e2.png', 'checksum': '69164928ffdca1e402b7044e0b457ef3', 'path': 'full/5fe45bf961c0b0fe1ea12288806c81b2085ba95e.jpg'}]",Ράδιο Ιστιαία 100.4
http://resources.live24.gr/resources/images/stations/f47ab51b-ddef-46e4-957d-baea08856a2a.jpg,/radio/generic.jsp?sid=666,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/f47ab51b-ddef-46e4-957d-baea08856a2a.jpg', 'checksum': 'cc055d9051c5717345e4451a90be5bb8', 'path': 'full/7a49c82a1d1d7463d386426eab5034c658f96123.jpg'}]",Nova FM 92.1
http://resources.live24.gr/resources/images/stations/8030585e-8b91-49bd-a123-3a445efb7acd.png,/radio/generic.jsp?sid=1489,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/8030585e-8b91-49bd-a123-3a445efb7acd.png', 'checksum': '97b769324e806fecb456b3425204ebb4', 'path': 'full/7ff1cd59b916a7c355bac0bdeed2b062d1d4cd02.jpg'}]",Avanti 97.7
http://resources.live24.gr/resources/images/stations/4b88bb5b-6ea5-4948-8294-2002bf0cd71b.jpg,/radio/generic.jsp?sid=628,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/4b88bb5b-6ea5-4948-8294-2002bf0cd71b.jpg', 'checksum': '4732e918755685a0090745bef498aef6', 'path': 'full/dddded580bf4dfb2f81476dec93e7611bb0c060d.jpg'}]",Γαλαξίας FM 92.1
http://resources.live24.gr/resources/images/stations/a9636210-5991-4250-8a1e-af951e84c232.png,/radio/generic.jsp?sid=2882,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/a9636210-5991-4250-8a1e-af951e84c232.png', 'checksum': 'ff83868371fb8d15e6b186f35465b432', 'path': 'full/d13038d0f3a249286ecf1a2959b9cd2ca7ebd6b7.jpg'}]",Cult Radio 99.8
http://resources.live24.gr/resources/images/stations/3e78cda0-d45b-4890-b9c7-187bc45c2c81.png,/radio/generic.jsp?sid=622,Ειδήσεις / Αθλητικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/3e78cda0-d45b-4890-b9c7-187bc45c2c81.png', 'checksum': 'b1b601b0c7f3e0c7cedf0ff63f479a90', 'path': 'full/93c272794359936a3108a35ba2ca12470f7799b1.jpg'}]",Ράδιο Καρπενήσι 97.5
http://resources.live24.gr/resources/images/stations/05fe4096-6ebd-4a0a-a214-b89a1ca20a0a.png,/radio/generic.jsp?sid=580,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/05fe4096-6ebd-4a0a-a214-b89a1ca20a0a.png', 'checksum': '2731539970157f07223186f8f4eca3a7', 'path': 'full/7278a0c00f83bcf41138948822979423cdae0302.jpg'}]",Ράδιο Ξηρόμερο 88.3
http://resources.live24.gr/resources/images/stations/383c9fdf-6ce3-4178-9b0b-63b63b41b5cf.png,/radio/generic.jsp?sid=2514,Λαϊκά,"[{'url': 'http://resources.live24.gr/resources/images/stations/383c9fdf-6ce3-4178-9b0b-63b63b41b5cf.png', 'checksum': '856be6d0423b89e943942f4336cd0eee', 'path': 'full/c32c3a533e911d307eee94acf8428ffcb16484a1.jpg'}]",Λαϊκός 96.2
http://resources.live24.gr/resources/images/stations/32146178-ba4b-4b1d-b431-689c7384db1d.jpg,/radio/generic.jsp?sid=1569,Διάφορα Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/32146178-ba4b-4b1d-b431-689c7384db1d.jpg', 'checksum': '020efbbc8be6cc2293bb13ae15d44977', 'path': 'full/9fc2970f3bc4790096560fb3de0620b356fd619b.jpg'}]",Ράδιο Αμφιλοχία 104.5
http://resources.live24.gr/resources/images/stations/85d6c6eb-a442-4516-b264-a5a1ab48d724.png,/radio/generic.jsp?sid=2512,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/85d6c6eb-a442-4516-b264-a5a1ab48d724.png', 'checksum': 'a9e40db3a4bfc32af5ca25dbc2862de3', 'path': 'full/10377d97827a0940a44d3905b40d177ec7ec9df6.jpg'}]",Δυτικά FM 92.8
http://resources.live24.gr/resources/images/stations/a14efa47-bba8-47c4-a59b-99eb984f08dd.png,/radio/generic.jsp?sid=602,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/a14efa47-bba8-47c4-a59b-99eb984f08dd.png', 'checksum': '04f8867da1e10109832630744a436e07', 'path': 'full/2ecec537c4abdf924406e0e37ced34c398dbd9a4.jpg'}]",Αντέννα Σταρ 105.8
http://resources.live24.gr/resources/images/stations/5aadc2b7-7971-4213-bd8e-2c671db1e056.png,/radio/generic.jsp?sid=664,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/5aadc2b7-7971-4213-bd8e-2c671db1e056.png', 'checksum': '53ef83fed671635fd85ed8dc64478fa6', 'path': 'full/694abacd0d4cc34576da87f1b25a6bf0153eae22.jpg'}]",Oscar Radio 90.9
http://resources.live24.gr/resources/images/stations/720e1802-2341-4068-90d1-a5699e322e80.png,/radio/generic.jsp?sid=588,'Εντεχνα,"[{'url': 'http://resources.live24.gr/resources/images/stations/720e1802-2341-4068-90d1-a5699e322e80.png', 'checksum': '52d5533c40df69e06a2798015a14911b', 'path': 'full/e0f4ad6e75d4a4cafdf9a05ed132ac49a85a3082.jpg'}]",Αγρίνιο 937 93.7
http://resources.live24.gr/resources/images/stations/2918ee36-714e-431d-ad46-3356006d5744.jpg,/radio/generic.jsp?sid=1796,Θρησκευτική,"[{'url': 'http://resources.live24.gr/resources/images/stations/2918ee36-714e-431d-ad46-3356006d5744.jpg', 'checksum': 'cb3af5f37b992e111705b51fc2a60af4', 'path': 'full/b4d58e98e1e6b41b665ecfdea921e03578b4acfe.jpg'}]",Ι.Μ. Αιτωλίας και Ακαρνανίας 106.3
http://resources.live24.gr/resources/images/stations/b7476c7e-66a2-45de-9784-e81134a2608e.jpg,/radio/generic.jsp?sid=590,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/b7476c7e-66a2-45de-9784-e81134a2608e.jpg', 'checksum': 'a702fc74298e94cefa526a88244496c2', 'path': 'full/d4ea47ac0b104d743e379960d0b0a59102b28040.jpg'}]",Music Life 95.1
http://resources.live24.gr/resources/images/stations/3953b5cb-cdcc-4273-ba9a-07be3eb17a1c.png,/radio/generic.jsp?sid=598,Ελληνική Mainstream,"[{'url': 'http://resources.live24.gr/resources/images/stations/3953b5cb-cdcc-4273-ba9a-07be3eb17a1c.png', 'checksum': '22dd379e6e6294b118241289f9b9e1c4', 'path': 'full/74d7b43ddd3da85b4951e8a5e6fcbf6671b1287c.jpg'}]",Magic FM 102.9
http://resources.live24.gr/resources/images/stations/8d30f92c-4b81-49f9-a2ad-b2f5d7a6932d.png,/radio/generic.jsp?sid=2511,Παραδοσιακά Ελληνικά,"[{'url': 'http://resources.live24.gr/resources/images/stations/8d30f92c-4b81-49f9-a2ad-b2f5d7a6932d.png', 'checksum': 'cee92397f93b75795ea7aa71ff3ff1ea', 'path': 'full/f76a76ddcf58b0924d01991aad9ca201feef53b5.jpg'}]",Γλέντι FM 89.2
http://resources.live24.gr/resources/images/stations/557[1].jpg,/radio/generic.jsp?sid=1548,Λαϊκά,"[{'url': 'http://resources.live24.gr/resources/images/stations/557[1].jpg', 'checksum': 'a76f9d94eaee043dfaf37c20e7b895a5', 'path': 'full/16d5d34972ea62b525b4cb998791d65ee12f67ca.jpg'}]",Magia 104.7
http://resources.live24.gr/resources/images/stations/1b37a9ea-f3eb-41af-81a8-e9556dfc45e9.jpg,/radio/generic.jsp?sid=604,Διεθνής Μουσική,"[{'url': 'http://resources.live24.gr/resources/images/stations/1b37a9ea-f3eb-41af-81a8-e9556dfc45e9.jpg', 'checksum': '1f651be3e59306fecc7c31f84e55411a', 'path': 'full/989d88564e47576e846c62989bca2730d49d616b.jpg'}]",Mad Radio 107
