station_url,genre,name,images,image_urls
/radio/generic.jsp?sid=2412,Διεθνής Μουσική,Greek Elass Radio.gr ,"[{'path': 'full/5619a38ce04679358e9efd50566b4eb1880a9ffe.jpg', 'checksum': '201403adcc705e3c2824681edc743e29', 'url': 'http://resources.live24.gr/resources/images/stations/c1edd1af-4005-42d8-8944-f1ed5db210ed.png'}]",http://resources.live24.gr/resources/images/stations/c1edd1af-4005-42d8-8944-f1ed5db210ed.png
/radio/generic.jsp?sid=2855,Ελληνική Mainstream,Greek Music Mania ,"[{'path': 'full/de3177af52d8a2e696de03d86e11e0b321c29407.jpg', 'checksum': '8b47de8259deae0dbcb45f5f6f8d88dc', 'url': 'http://resources.live24.gr/resources/images/stations/51cf1837-e814-42ce-b983-62ac124db76e.png'}]",http://resources.live24.gr/resources/images/stations/51cf1837-e814-42ce-b983-62ac124db76e.png
/radio/generic.jsp?sid=2902,Διεθνής Μουσική,Granazi Radio ,"[{'path': 'full/9fa188e940076081e4dde67a63e65859ec3003a6.jpg', 'checksum': '5bdf7fb68d48647a945a764a5e199a83', 'url': 'http://resources.live24.gr/resources/images/stations/e7e8b7b3-62e5-446e-9301-db8b3719d735.png'}]",http://resources.live24.gr/resources/images/stations/e7e8b7b3-62e5-446e-9301-db8b3719d735.png
/radio/generic.jsp?sid=3028,Διεθνής Μουσική,Gods Cafe Radio ,"[{'path': 'full/28df307becbffe5467958357a2ae88cc29dc7d7f.jpg', 'checksum': 'f5d439e2a47a96fa631756610eb54cee', 'url': 'http://resources.live24.gr/resources/images/stations/5b9d2ff9-ed81-4ffd-9f51-d11cca2fe339.png'}]",http://resources.live24.gr/resources/images/stations/5b9d2ff9-ed81-4ffd-9f51-d11cca2fe339.png
/radio/generic.jsp?sid=3065,Θρησκευτική,God Radio ,"[{'path': 'full/eb2e57aa86085cb0e968c2153c32db4c527dab5c.jpg', 'checksum': 'c671dd394079daed935e69819f646c01', 'url': 'http://resources.live24.gr/resources/images/stations/96986a82-ee71-4b0a-afe7-c1260a2d9156.png'}]",http://resources.live24.gr/resources/images/stations/96986a82-ee71-4b0a-afe7-c1260a2d9156.png
/radio/generic.jsp?sid=1886,Διεθνής Μουσική,Ginge Radio ,"[{'path': 'full/db6d2e0ab245ef35bc140ce8d65438f42cacbede.jpg', 'checksum': '94ad5ee9db4f6c702422045bb03f466f', 'url': 'http://resources.live24.gr/resources/images/stations/6adc1042-9f4e-4a99-bd54-ad203e8a1393.jpg'}]",http://resources.live24.gr/resources/images/stations/6adc1042-9f4e-4a99-bd54-ad203e8a1393.jpg
/radio/generic.jsp?sid=2885,Διεθνής Μουσική,Ghost Radio ,"[{'path': 'full/f39ca04c9ca2590a11d03dbe9d8b94c8afd6aefa.jpg', 'checksum': '3459231961b8572f8cab0f8543e69627', 'url': 'http://resources.live24.gr/resources/images/stations/5b0cefa8-9c08-402e-95b4-ab4a4e5b864c.png'}]",http://resources.live24.gr/resources/images/stations/5b0cefa8-9c08-402e-95b4-ab4a4e5b864c.png
/radio/generic.jsp?sid=1750,Διεθνής Μουσική,G Radio ,"[{'path': 'full/eb71ea7739841ece9b6592f18832e9ffc0bf1553.jpg', 'checksum': '10e1e10fe6aa65f71d2ebfa46cc67d4e', 'url': 'http://resources.live24.gr/resources/images/stations/0eaf6067-b051-4a9c-88f0-a7ca96cdbea7.png'}]",http://resources.live24.gr/resources/images/stations/0eaf6067-b051-4a9c-88f0-a7ca96cdbea7.png
/radio/generic.jsp?sid=1640,Ροκ,Fuzz Radio ,"[{'path': 'full/9243696f7aec74bed5858df176ef2c50c68083eb.jpg', 'checksum': 'c53fb1b7c393d6f4cf8f47ba7c96eee9', 'url': 'http://resources.live24.gr/resources/images/stations/cb4c343a-df9b-4463-aff2-af1a46a124b7.png'}]",http://resources.live24.gr/resources/images/stations/cb4c343a-df9b-4463-aff2-af1a46a124b7.png
/radio/generic.jsp?sid=2206,Λαϊκά,Fun Web Radio ,"[{'path': 'full/6294d989c64af2c80c71709cfa474112e32ea8a7.jpg', 'checksum': 'b708a3d8edb28df724ae9dae00c18d6a', 'url': 'http://resources.live24.gr/resources/images/stations/69112553-1837-4bfb-b531-c07f3b5505cb.png'}]",http://resources.live24.gr/resources/images/stations/69112553-1837-4bfb-b531-c07f3b5505cb.png
/radio/generic.jsp?sid=2784,Διεθνής Μουσική,Fresh web Radio ,"[{'path': 'full/3c06114aa525658b3caf3643c867c990499d6367.jpg', 'checksum': 'c52cc657d4067d2eca68a15062cba294', 'url': 'http://resources.live24.gr/resources/images/stations/3489be00-c86f-4834-b1c7-cde9510ffc51.png'}]",http://resources.live24.gr/resources/images/stations/3489be00-c86f-4834-b1c7-cde9510ffc51.png
/radio/generic.jsp?sid=2030,Ελληνική Mainstream,Fresh Radio Athens ,"[{'path': 'full/9d8cda1fb321ec026907d0cd64e28be52f7fac02.jpg', 'checksum': '8c66f02ca18a920741de4b8257a9c73b', 'url': 'http://resources.live24.gr/resources/images/stations/7ca36a52-8bf3-44bf-aded-0b32a5bb126f.png'}]",http://resources.live24.gr/resources/images/stations/7ca36a52-8bf3-44bf-aded-0b32a5bb126f.png
/radio/generic.jsp?sid=2418,'Εντεχνα,Free Power Radio ,"[{'path': 'full/7a162f8de0612e077cbaaaa53e35d4703a55a63f.jpg', 'checksum': '7c894ce155fb581d27dab1317a92b332', 'url': 'http://resources.live24.gr/resources/images/stations/2806f91a-4148-4b36-a431-7e0114418fb2.png'}]",http://resources.live24.gr/resources/images/stations/2806f91a-4148-4b36-a431-7e0114418fb2.png
/radio/generic.jsp?sid=2103,Ειδήσεις / Αθλητικά,Fradio.eu ,"[{'path': 'full/08e6af685a915ac98febe0014e3d9c382cbfd949.jpg', 'checksum': '7c4813d435580a65cc6a14314dffb120', 'url': 'http://resources.live24.gr/resources/images/stations/25fda9cb-dce3-480f-8eb0-32c0e1598b57.jpg'}]",http://resources.live24.gr/resources/images/stations/25fda9cb-dce3-480f-8eb0-32c0e1598b57.jpg
/radio/generic.jsp?sid=2210,Ελληνική Mainstream,Four life ,"[{'path': 'full/0a238af3346a6f2f5080f087d65325f8dbae0c8f.jpg', 'checksum': 'c0371108a0d7cb2b5107b5859e1a0ac4', 'url': 'http://resources.live24.gr/resources/images/stations/013aea14-22b9-4ab1-baad-78ffea70d77e.jpg'}]",http://resources.live24.gr/resources/images/stations/013aea14-22b9-4ab1-baad-78ffea70d77e.jpg
/radio/generic.jsp?sid=2821,Διάφορα Ελληνικά,Focus Music Web Radio ,"[{'path': 'full/0c65bb292e3c88206e4c65e209cf6efcc081af9d.jpg', 'checksum': '027e0f58357a731af0a29d8feab9e9f0', 'url': 'http://resources.live24.gr/resources/images/stations/7b237e87-9395-4ea4-8627-aaa7f9f31b3d.png'}]",http://resources.live24.gr/resources/images/stations/7b237e87-9395-4ea4-8627-aaa7f9f31b3d.png
/radio/generic.jsp?sid=2480,Διεθνής Μουσική,Fire radio ,"[{'path': 'full/ef8ca5d76706b3fc537dffad19fcd03d517913f9.jpg', 'checksum': 'e38e5cd551dc54cf86fbd0684ba78fd1', 'url': 'http://resources.live24.gr/resources/images/stations/4aeedfb6-181d-4083-9acc-e176202bbeb5.png'}]",http://resources.live24.gr/resources/images/stations/4aeedfb6-181d-4083-9acc-e176202bbeb5.png
/radio/generic.jsp?sid=1476,Ελληνική Mainstream,Feel Famous Radio ,"[{'path': 'full/e6748db8dc823d87ebb22d82fe20ca7c865cc15e.jpg', 'checksum': '46a14ccf0a8a385ec544a39adc8170dc', 'url': 'http://resources.live24.gr/resources/images/stations/8adba5fa-8ffd-403f-bf2f-c9b8b70ed5e0.png'}]",http://resources.live24.gr/resources/images/stations/8adba5fa-8ffd-403f-bf2f-c9b8b70ed5e0.png
/radio/generic.jsp?sid=2556,Διεθνής Μουσική,Fame Radio ,"[{'path': 'full/abe5001c7583d747e51fc86bd280f4d15bcfab0f.jpg', 'checksum': 'f1849ee05407925c13de9cbf234dc309', 'url': 'http://resources.live24.gr/resources/images/stations/4c01ef2a-9f1c-4ce0-aecf-648472c8c11d.jpg'}]",http://resources.live24.gr/resources/images/stations/4c01ef2a-9f1c-4ce0-aecf-648472c8c11d.jpg
/radio/generic.jsp?sid=3045,Διεθνής Μουσική,Face Radio ,"[{'path': 'full/bd032537835fe4412a5c815459eaaa62a2c9772a.jpg', 'checksum': '7ff25aa3d06012f1b3d125d58cd832a4', 'url': 'http://resources.live24.gr/resources/images/stations/2a1d05b5-b2d8-4872-ad36-eec05efec9e1.png'}]",http://resources.live24.gr/resources/images/stations/2a1d05b5-b2d8-4872-ad36-eec05efec9e1.png
/radio/generic.jsp?sid=2959,Διεθνής Μουσική,EyeOnYou Radio ,"[{'path': 'full/37887b79452c6fd44835ba8814d52d3cabf2e7df.jpg', 'checksum': 'd3d96222eef5ede9c222158074858af8', 'url': 'http://resources.live24.gr/resources/images/stations/77eacdf0-75a3-4ff7-a851-c091ab8a6676.png'}]",http://resources.live24.gr/resources/images/stations/77eacdf0-75a3-4ff7-a851-c091ab8a6676.png
/radio/generic.jsp?sid=1921,Διεθνής Μουσική,EXtreme Radio ,"[{'path': 'full/d2144a2b2017c9fd38257e1a20c0046608685496.jpg', 'checksum': 'f9a0a65b5c04698dd4bedfe753eb728d', 'url': 'http://resources.live24.gr/resources/images/stations/5333de63-8dd8-4fe7-a99d-86a923fa212a.png'}]",http://resources.live24.gr/resources/images/stations/5333de63-8dd8-4fe7-a99d-86a923fa212a.png
/radio/generic.jsp?sid=2835,Διάφορα Ελληνικά,E-roi Radio ,"[{'path': 'full/c10b717713419fb789a5db2930e300ee8d9345f1.jpg', 'checksum': '5b0799486ca4ff9eeabb3e16bc98e4fb', 'url': 'http://resources.live24.gr/resources/images/stations/3690e58d-f8d4-44d1-adc0-34588dd0fae0.png'}]",http://resources.live24.gr/resources/images/stations/3690e58d-f8d4-44d1-adc0-34588dd0fae0.png
/radio/generic.jsp?sid=1917,Διεθνής Μουσική,Ernest Radio ,"[{'path': 'full/c4d42f8856aa5837517cf51b6b8de0b1e053505a.jpg', 'checksum': 'c51214839fbc113a475089d572f929fc', 'url': 'http://resources.live24.gr/resources/images/stations/9df164be-1daa-4d37-9be1-bb4a17832841.jpg'}]",http://resources.live24.gr/resources/images/stations/9df164be-1daa-4d37-9be1-bb4a17832841.jpg
/radio/generic.jsp?sid=2315,Ελληνική Mainstream,Extacy Radio ,"[{'path': 'full/ef5de17de74269581f7e91ec98f87157645e5278.jpg', 'checksum': '9e9459693183b2c5c701debcc2f3984c', 'url': 'http://resources.live24.gr/resources/images/stations/15f11f21-68ae-4a4a-b083-5bca73313ad7.png'}]",http://resources.live24.gr/resources/images/stations/15f11f21-68ae-4a4a-b083-5bca73313ad7.png
/radio/generic.jsp?sid=1874,Ροκ,Evolution Radio ,"[{'path': 'full/2b9706b27cac69daa926f91c1141a8d44423aadb.jpg', 'checksum': '510f8b55a1982bfeb5529db93e3dc77c', 'url': 'http://resources.live24.gr/resources/images/stations/1498bd14-b542-4e7f-b61b-861ad52f6550.jpg'}]",http://resources.live24.gr/resources/images/stations/1498bd14-b542-4e7f-b61b-861ad52f6550.jpg
/radio/generic.jsp?sid=2666,Διάφορα Ελληνικά,European School Radio ,"[{'path': 'full/b620a036d45c0296b035725ad8460e67087f0d25.jpg', 'checksum': 'f345739413213b537645b4a3f8e25fbd', 'url': 'http://resources.live24.gr/resources/images/stations/babba66b-e327-48f4-97e1-73678e7be523.png'}]",http://resources.live24.gr/resources/images/stations/babba66b-e327-48f4-97e1-73678e7be523.png
/radio/generic.jsp?sid=2006,Διεθνής Μουσική,Energy Web Radio ,"[{'path': 'full/640b08e3258f7d723c2d6eaaebf98fe991040dee.jpg', 'checksum': '7c687593c8b16ebb1b3c75fbe37e8ea7', 'url': 'http://resources.live24.gr/resources/images/stations/7a46373f-8c07-4538-8bef-0bec17c7e3b2.jpg'}]",http://resources.live24.gr/resources/images/stations/7a46373f-8c07-4538-8bef-0bec17c7e3b2.jpg
/radio/generic.jsp?sid=2819,POP,Elium Radio Club ,"[{'path': 'full/0c7819c5bc8a71a121ad79c40a0ba18a6673d80d.jpg', 'checksum': 'ce016f8c5de5a997b57a8e76e89d8192', 'url': 'http://resources.live24.gr/resources/images/stations/6ee779fd-455c-4ecd-832b-22f7698ef54d.png'}]",http://resources.live24.gr/resources/images/stations/6ee779fd-455c-4ecd-832b-22f7698ef54d.png
/radio/generic.jsp?sid=3012,Διάφορα Ελληνικά,ElectricRock Radio ,"[{'path': 'full/3395d9a39e9b37adf97a495900d7e8c2b5187f64.jpg', 'checksum': '1260de4b3f67106ec773217167036ebf', 'url': 'http://resources.live24.gr/resources/images/stations/305dc048-f239-4aaf-ba76-ab18b03168b3.png'}]",http://resources.live24.gr/resources/images/stations/305dc048-f239-4aaf-ba76-ab18b03168b3.png
/radio/generic.jsp?sid=2990,Διεθνής Μουσική,Edit Radio ,"[{'path': 'full/26659a7e979bda953d7e10e9b24b2fb741c6dbbf.jpg', 'checksum': 'cb306373d346e86cd0aff444ec09c61f', 'url': 'http://resources.live24.gr/resources/images/stations/cbf9448c-dcad-402c-898b-733d2027b1fa.png'}]",http://resources.live24.gr/resources/images/stations/cbf9448c-dcad-402c-898b-733d2027b1fa.png
/radio/generic.jsp?sid=2075,Διεθνής Μουσική,Ecm Radio.gr ,"[{'path': 'full/6e1f59fa97680881b736227c2ee43d308e05a8f5.jpg', 'checksum': '36256623560ee4a7c90fce6f30c9e07b', 'url': 'http://resources.live24.gr/resources/images/stations/082519e8-8f19-45c9-a112-bc8b04339d5d.png'}]",http://resources.live24.gr/resources/images/stations/082519e8-8f19-45c9-a112-bc8b04339d5d.png
/radio/generic.jsp?sid=2919,Διεθνής Μουσική,Echorama Radio ,"[{'path': 'full/5a8ded7e64081eda0130c0cb346b22b6de5945f8.jpg', 'checksum': 'd7aee92d41e26ab484d5b21602f1185e', 'url': 'http://resources.live24.gr/resources/images/stations/1da765f2-0cc8-43b7-b3d2-c0bd2f4386a8.png'}]",http://resources.live24.gr/resources/images/stations/1da765f2-0cc8-43b7-b3d2-c0bd2f4386a8.png
/radio/generic.jsp?sid=2598,Διεθνής Μουσική,Echoes Radio ,"[{'path': 'full/8091e7afcc1ca8f1eca9ffcdadd09371e4fd92ba.jpg', 'checksum': '6d753324f3c739d6f94b025b4933ebb5', 'url': 'http://resources.live24.gr/resources/images/stations/c00dfb05-bfb2-4cea-b337-199a95d46c9f.png'}]",http://resources.live24.gr/resources/images/stations/c00dfb05-bfb2-4cea-b337-199a95d46c9f.png
/radio/generic.jsp?sid=1809,Ροκ,Driver FM ,"[{'path': 'full/4bb2956024cbb2c7f522fdec9b400d8af79d70b1.jpg', 'checksum': '7c3a47ae0b2a7216ec66dd491eaa8847', 'url': 'http://resources.live24.gr/resources/images/stations/f30bc09f-c505-450b-82fb-465564db446f.png'}]",http://resources.live24.gr/resources/images/stations/f30bc09f-c505-450b-82fb-465564db446f.png
/radio/generic.jsp?sid=1651,Διεθνής Μουσική,Drive time ,"[{'path': 'full/e4f84d13d606ffee9d53b9c06aabdab89f4e7027.jpg', 'checksum': '6a435d25cdf9357b23422a7289b1f68f', 'url': 'http://resources.live24.gr/resources/images/stations/983a5772-2fd6-4b53-a129-0c748488a825.jpg'}]",http://resources.live24.gr/resources/images/stations/983a5772-2fd6-4b53-a129-0c748488a825.jpg
/radio/generic.jsp?sid=2200,Ελληνική Mainstream,Dream music ,"[{'path': 'full/5b282ded92254eba0d5cf11f52813ecc1c718864.jpg', 'checksum': 'a585dd4fb48f2c82057f51cb1239e7e1', 'url': 'http://resources.live24.gr/resources/images/stations/55f26ae5-5782-4b50-bb75-f501b13401e6.jpg'}]",http://resources.live24.gr/resources/images/stations/55f26ae5-5782-4b50-bb75-f501b13401e6.jpg
/radio/generic.jsp?sid=1978,Διεθνής Μουσική,Dream city-Radio ,"[{'path': 'full/e507fa34c3d4710538690819f41b77f1021712e8.jpg', 'checksum': 'cf63b0294d9310e125a5a29598529758', 'url': 'http://resources.live24.gr/resources/images/stations/d619931f-83d8-4bb1-b6ef-48eec38592a1.png'}]",http://resources.live24.gr/resources/images/stations/d619931f-83d8-4bb1-b6ef-48eec38592a1.png
/radio/generic.jsp?sid=1856,Διεθνής Μουσική,Dolce Radio ,"[{'path': 'full/a7cca2532e615c3e8799820119fd9ad4f21e667e.jpg', 'checksum': '73d9c5d32263850d3e54405079e0344d', 'url': 'http://resources.live24.gr/resources/images/stations/3c271074-1cfe-47cf-9116-c7b95a6ff9de.jpg'}]",http://resources.live24.gr/resources/images/stations/3c271074-1cfe-47cf-9116-c7b95a6ff9de.jpg
/radio/generic.jsp?sid=3047,'Εντεχνα,DMST Radio ,"[{'path': 'full/a4e65dc74fd826d35e43cacb0bf3de01ecee6411.jpg', 'checksum': '27a7c8348d873bd138254bdf8f2ab1f9', 'url': 'http://resources.live24.gr/resources/images/stations/9d94a224-7087-415f-a0c0-01891e82896f.png'}]",http://resources.live24.gr/resources/images/stations/9d94a224-7087-415f-a0c0-01891e82896f.png
/radio/generic.jsp?sid=1683,Διεθνής Μουσική,DJ Ξεναγός της Αγάπης ,"[{'path': 'full/ea7319f41cac5b36fe5c40a93a77cb7fe63abd88.jpg', 'checksum': '90f0641cc238e89d67bff1ec0dbfae94', 'url': 'http://resources.live24.gr/resources/images/stations/6bed7db3-14a7-4aa7-99b0-4a68c8cc3271.png'}]",http://resources.live24.gr/resources/images/stations/6bed7db3-14a7-4aa7-99b0-4a68c8cc3271.png
/radio/generic.jsp?sid=2996,Διάφορα Ελληνικά,DJ Γρηγόρης 306 ,"[{'path': 'full/ef4afd16c9a6a6ebba5be42ea70fa4226b4d9f7f.jpg', 'checksum': 'aea14a6cb295e5609cbbfa96aa2f96cc', 'url': 'http://resources.live24.gr/resources/images/stations/bc8b833f-27bf-407c-b04c-99a9c616c901.png'}]",http://resources.live24.gr/resources/images/stations/bc8b833f-27bf-407c-b04c-99a9c616c901.png
/radio/generic.jsp?sid=2212,Διεθνής Μουσική,Dj Yanni Radio ,"[{'path': 'full/5eab97eeccaff631ccc0a1243584fa3f0debc455.jpg', 'checksum': '86dbb752834b64eb0272aa85b76f6421', 'url': 'http://resources.live24.gr/resources/images/stations/9385bc92-8422-42c7-aae9-d8c0410ed843.png'}]",http://resources.live24.gr/resources/images/stations/9385bc92-8422-42c7-aae9-d8c0410ed843.png
/radio/generic.jsp?sid=2989,Διάφορα Ελληνικά,Dj Kostis Web Radio ,"[{'path': 'full/23078a684829ce11fff049b4c1e933b576cfaafc.jpg', 'checksum': '387ea6b136ea1e50c90ad8febcab8d5e', 'url': 'http://resources.live24.gr/resources/images/stations/5bb35454-d188-41d2-aac6-9f4068e94945.png'}]",http://resources.live24.gr/resources/images/stations/5bb35454-d188-41d2-aac6-9f4068e94945.png
/radio/generic.jsp?sid=2002,Διεθνής Μουσική,Dj Darky2.16 ,"[{'path': 'full/664ddfc9500b7405b388d2b3d45fcd52c9968b25.jpg', 'checksum': '7baeec0a43f8b202da78facc19f24114', 'url': 'http://resources.live24.gr/resources/images/stations/a9c5a909-3ba5-4b8e-9e05-0d1d14f1dfb0.jpg'}]",http://resources.live24.gr/resources/images/stations/a9c5a909-3ba5-4b8e-9e05-0d1d14f1dfb0.jpg
/radio/generic.jsp?sid=2839,Διεθνής Μουσική,Diva Radio ,"[{'path': 'full/05a30a53d5d15343e68a76e8c74b632be4b42298.jpg', 'checksum': '9a06bcfa771c63eaa09011751391e9a9', 'url': 'http://resources.live24.gr/resources/images/stations/141a3a3a-d539-4e01-8703-733624a6d5d5.png'}]",http://resources.live24.gr/resources/images/stations/141a3a3a-d539-4e01-8703-733624a6d5d5.png
/radio/generic.jsp?sid=3038,Διεθνής Μουσική,Disco FM ,"[{'path': 'full/634170319f9a8514ea08405363eb3a7b5c9a8a41.jpg', 'checksum': 'a643486dda931bc5ceb30afd68903cb2', 'url': 'http://resources.live24.gr/resources/images/stations/3be919b0-6ed9-471b-8b98-27644215a4b3.jpg'}]",http://resources.live24.gr/resources/images/stations/3be919b0-6ed9-471b-8b98-27644215a4b3.jpg
/radio/generic.jsp?sid=1410,Διεθνής Μουσική,Discomania ,"[{'path': 'full/eb0e42ce5ffb90ae365b6579d1545c975bf69ab7.jpg', 'checksum': '40cc482f7c333b55a2c07c13dab18c88', 'url': 'http://resources.live24.gr/resources/images/stations/f70ca6a5-3610-4e7e-9351-0ec086fdc479.png'}]",http://resources.live24.gr/resources/images/stations/f70ca6a5-3610-4e7e-9351-0ec086fdc479.png
/radio/generic.jsp?sid=1593,Διεθνής Μουσική,Disco 80s Radio ,"[{'path': 'full/1246ad544554ceead99cc961ab786ac3ae7a2621.jpg', 'checksum': 'cecea8b0b2e30b7353537bcf443ad742', 'url': 'http://resources.live24.gr/resources/images/stations/e1814f68-4461-421a-b68b-58b465556c18.jpg'}]",http://resources.live24.gr/resources/images/stations/e1814f68-4461-421a-b68b-58b465556c18.jpg
/radio/generic.jsp?sid=2644,Διεθνής Μουσική,Dice Radio ,"[{'path': 'full/6c273ad240fe5a42c067f430cca601b9e147b391.jpg', 'checksum': 'bbd9b07616f3fec13ba7e8aaba2a0cfd', 'url': 'http://resources.live24.gr/resources/images/stations/0019afe3-7a27-4a85-9b1d-14d4fc761840.png'}]",http://resources.live24.gr/resources/images/stations/0019afe3-7a27-4a85-9b1d-14d4fc761840.png
/radio/generic.jsp?sid=3055,Παραδοσιακά Ελληνικά,Dias FM ,"[{'path': 'full/b7785a09c83330e990adde35fa3af852e3083480.jpg', 'checksum': 'b8d0b8bcb78898beaf554727dc7a093c', 'url': 'http://resources.live24.gr/resources/images/stations/09470837-5ef1-4031-951a-5d0cb53ba900.jpg'}]",http://resources.live24.gr/resources/images/stations/09470837-5ef1-4031-951a-5d0cb53ba900.jpg
/radio/generic.jsp?sid=3021,Διάφορα Ελληνικά,DG Radio ,"[{'path': 'full/cfd17619113a72e285ba46fb085ad1b05e2f6541.jpg', 'checksum': '55c29c62caff64eb4249825f5974422e', 'url': 'http://resources.live24.gr/resources/images/stations/5be8216b-a1ed-443d-bbe5-4631e493febc.png'}]",http://resources.live24.gr/resources/images/stations/5be8216b-a1ed-443d-bbe5-4631e493febc.png
/radio/generic.jsp?sid=3078,Ροκ,Desperado Radio ,"[{'path': 'full/e27bfdb327da471aca301d1f43bd11a5350a9a41.jpg', 'checksum': '06d2d8fa0c85429ab5ff2a89a8d63207', 'url': 'http://resources.live24.gr/resources/images/stations/a6f809ab-4cfe-43b9-9759-307256947378.png'}]",http://resources.live24.gr/resources/images/stations/a6f809ab-4cfe-43b9-9759-307256947378.png
/radio/generic.jsp?sid=2623,Ροκ,Depressive Metal Rock Radio ,"[{'path': 'full/aec27de4aef39a1d84502a44da30055fcbbe7780.jpg', 'checksum': '2cef8cf1dc3418ca74fa6330ea16b495', 'url': 'http://resources.live24.gr/resources/images/stations/b5fe435a-b897-419e-ae6b-03e909b7d9a2.png'}]",http://resources.live24.gr/resources/images/stations/b5fe435a-b897-419e-ae6b-03e909b7d9a2.png
/radio/generic.jsp?sid=2965,Διεθνής Μουσική,Deepin Radio ,"[{'path': 'full/d20e0910b4a8e697e485baa335858de0503dc62e.jpg', 'checksum': 'c44d48be8afe9f385d3841a05fd89d66', 'url': 'http://resources.live24.gr/resources/images/stations/eecd90dc-a4f6-4d51-a58d-2599a0a553e9.png'}]",http://resources.live24.gr/resources/images/stations/eecd90dc-a4f6-4d51-a58d-2599a0a553e9.png
/radio/generic.jsp?sid=2364,Διάφορα Ελληνικά,De Facto ,"[{'path': 'full/b2421da14ad69edfe3cd97ef21195e6173c3fc35.jpg', 'checksum': '3c3056b491868b825d634e71b46b1a9d', 'url': 'http://resources.live24.gr/resources/images/stations/bfd63b87-c409-4878-ac8a-999c9bf849ff.png'}]",http://resources.live24.gr/resources/images/stations/bfd63b87-c409-4878-ac8a-999c9bf849ff.png
/radio/generic.jsp?sid=1991,Ροκ,Dazz Radio ,"[{'path': 'full/937c0dad007255e9d7d427fa570b26686e449d95.jpg', 'checksum': '57a83fb72ef8535e7aafd853bc0e90c8', 'url': 'http://resources.live24.gr/resources/images/stations/368766f4-31e8-408d-a6cd-bea8b49f6f2b.png'}]",http://resources.live24.gr/resources/images/stations/368766f4-31e8-408d-a6cd-bea8b49f6f2b.png
/radio/generic.jsp?sid=1673,Διεθνής Μουσική,Dance waves ,"[{'path': 'full/190c618ac23618aaea0c2d713c2fcaf178e905ea.jpg', 'checksum': 'c11f0f1bcab944cfa06b18c3e44141e8', 'url': 'http://resources.live24.gr/resources/images/stations/774fbaca-6af4-490b-9db4-b70b07e21783.png'}]",http://resources.live24.gr/resources/images/stations/774fbaca-6af4-490b-9db4-b70b07e21783.png
/radio/generic.jsp?sid=1727,Ροκ,D Radio ,"[{'path': 'full/e0cace2598a68b9639213f96a49e7ccb4e1277c6.jpg', 'checksum': 'e8d1e5a0c4c85147a9c590815798a82f', 'url': 'http://resources.live24.gr/resources/images/stations/78b7a867-6fe5-4917-8a26-55cb2167e558.png'}]",http://resources.live24.gr/resources/images/stations/78b7a867-6fe5-4917-8a26-55cb2167e558.png
/radio/generic.jsp?sid=2640,Διάφορα Ελληνικά,Cupid Radio ,"[{'path': 'full/bd6efb0c782cf89334baee6f308d419fba255df5.jpg', 'checksum': 'b7a618143b4a9c533e2626d2b94494dc', 'url': 'http://resources.live24.gr/resources/images/stations/5d19308d-3365-445b-a3c5-4e3c25ec9007.png'}]",http://resources.live24.gr/resources/images/stations/5d19308d-3365-445b-a3c5-4e3c25ec9007.png
/radio/generic.jsp?sid=1836,Διεθνής Μουσική,Cube Radio ,"[{'path': 'full/d76a3a3967303ddc0899b053b9c963aa0d011ce1.jpg', 'checksum': '8c300f8faef579f70e464b1068f35fa5', 'url': 'http://resources.live24.gr/resources/images/stations/89f5f86a-eebe-4d0e-a2b8-d1556af0a1bf.jpg'}]",http://resources.live24.gr/resources/images/stations/89f5f86a-eebe-4d0e-a2b8-d1556af0a1bf.jpg
/radio/generic.jsp?sid=2451,Διεθνής Μουσική,Crystal Radio ,"[{'path': 'full/4e1769120e6ded017730f4a9a7bd6fef65b0f30d.jpg', 'checksum': 'f9e407f4e66702df95f2681f45021b31', 'url': 'http://resources.live24.gr/resources/images/stations/a6166c6b-6fbb-45ee-bc1d-ccbad0ddbd3d.png'}]",http://resources.live24.gr/resources/images/stations/a6166c6b-6fbb-45ee-bc1d-ccbad0ddbd3d.png
/radio/generic.jsp?sid=2671,Διάφορα Ελληνικά,Creta Planet Radio ,"[{'path': 'full/733086d2ba704f00c69dd879729cbbdbc4f2153c.jpg', 'checksum': 'fd0c48f2e01ce7191e08dc56fe8b86b5', 'url': 'http://resources.live24.gr/resources/images/stations/50e6c449-20f0-4359-8cdd-355c68139690.png'}]",http://resources.live24.gr/resources/images/stations/50e6c449-20f0-4359-8cdd-355c68139690.png
/radio/generic.jsp?sid=1850,Διεθνής Μουσική,Crazy Radio GR ,"[{'path': 'full/fc0bfe182cb52f5a6175a09e6d99dd86fc6ac682.jpg', 'checksum': '88f52841a83eea9d58df710ce9b5a1cd', 'url': 'http://resources.live24.gr/resources/images/stations/6b9c95f0-5d97-4cf5-a5c3-6af3169a7610.png'}]",http://resources.live24.gr/resources/images/stations/6b9c95f0-5d97-4cf5-a5c3-6af3169a7610.png
/radio/generic.jsp?sid=2289,Ελληνική Mainstream,Corazon Radio ,"[{'path': 'full/c9767ff4026377bf6ceadca2adba143d79e98614.jpg', 'checksum': 'd9412ae8b99fd6d21213b6fbc0769333', 'url': 'http://resources.live24.gr/resources/images/stations/25264b0d-76fd-4706-891d-a5862735b647.jpg'}]",http://resources.live24.gr/resources/images/stations/25264b0d-76fd-4706-891d-a5862735b647.jpg
